Time,Displacement,Force,File_ID,Material_ID
21,1.7486562448979592,0.16052,Hemp 45deg_2,Hemp 45deg
22,1.8319822448979588,0.16622599999999998,Hemp 45deg_2,Hemp 45deg
23,1.9153362448979596,0.171816,Hemp 45deg_2,Hemp 45deg
24,1.9986502448979593,0.177424,Hemp 45deg_2,Hemp 45deg
25,2.0819642448979594,0.182852,Hemp 45deg_2,Hemp 45deg
26,2.1653362448979596,0.188232,Hemp 45deg_2,Hemp 45deg
27,2.248646244897959,0.193394,Hemp 45deg_2,Hemp 45deg
28,2.331974244897959,0.198472,Hemp 45deg_2,Hemp 45deg
29,2.4153342448979593,0.203558,Hemp 45deg_2,Hemp 45deg
30,2.4986602448979593,0.208446,Hemp 45deg_2,Hemp 45deg
31,2.581972244897959,0.21312,Hemp 45deg_2,Hemp 45deg
32,2.665322244897959,0.217754,Hemp 45deg_2,Hemp 45deg
33,2.748660244897959,0.22206800000000002,Hemp 45deg_2,Hemp 45deg
34,2.8319802448979594,0.22648800000000002,Hemp 45deg_2,Hemp 45deg
35,2.9153342448979593,0.23089600000000002,Hemp 45deg_2,Hemp 45deg
36,2.9986382448979594,0.23505800000000002,Hemp 45deg_2,Hemp 45deg
37,3.081988244897959,0.23905,Hemp 45deg_2,Hemp 45deg
38,3.165340244897959,0.24319600000000002,Hemp 45deg_2,Hemp 45deg
39,3.248660244897959,0.247164,Hemp 45deg_2,Hemp 45deg
40,3.331972244897959,0.25068999999999997,Hemp 45deg_2,Hemp 45deg
41,3.4153342448979593,0.25430600000000003,Hemp 45deg_2,Hemp 45deg
42,3.498662244897959,0.257948,Hemp 45deg_2,Hemp 45deg
43,3.581972244897959,0.26145,Hemp 45deg_2,Hemp 45deg
44,3.6653342448979593,0.2648,Hemp 45deg_2,Hemp 45deg
45,3.7486642448979595,0.268078,Hemp 45deg_2,Hemp 45deg
46,3.8319622448979596,0.271418,Hemp 45deg_2,Hemp 45deg
47,3.9153482448979595,0.274856,Hemp 45deg_2,Hemp 45deg
48,3.998660244897959,0.278074,Hemp 45deg_2,Hemp 45deg
49,4.081960244897959,0.28105800000000003,Hemp 45deg_2,Hemp 45deg
50,4.165362244897959,0.284042,Hemp 45deg_2,Hemp 45deg
51,4.248650244897959,0.28692799999999996,Hemp 45deg_2,Hemp 45deg
52,4.331962244897959,0.289562,Hemp 45deg_2,Hemp 45deg
53,4.415350244897959,0.291904,Hemp 45deg_2,Hemp 45deg
54,4.498652244897959,0.294626,Hemp 45deg_2,Hemp 45deg
55,4.58196424489796,0.297196,Hemp 45deg_2,Hemp 45deg
56,4.665344244897959,0.299824,Hemp 45deg_2,Hemp 45deg
57,4.74864824489796,0.302212,Hemp 45deg_2,Hemp 45deg
58,4.83197224489796,0.304848,Hemp 45deg_2,Hemp 45deg
59,4.915340244897959,0.307464,Hemp 45deg_2,Hemp 45deg
60,4.998656244897958,0.3101,Hemp 45deg_2,Hemp 45deg
61,5.081976244897959,0.312544,Hemp 45deg_2,Hemp 45deg
62,5.1653482448979595,0.31504,Hemp 45deg_2,Hemp 45deg
63,5.24864024489796,0.317306,Hemp 45deg_2,Hemp 45deg
64,5.331976244897959,0.319514,Hemp 45deg_2,Hemp 45deg
65,5.415334244897959,0.32163400000000003,Hemp 45deg_2,Hemp 45deg
66,5.498652244897959,0.32347000000000004,Hemp 45deg_2,Hemp 45deg
67,5.581970244897959,0.325512,Hemp 45deg_2,Hemp 45deg
68,5.66534624489796,0.327204,Hemp 45deg_2,Hemp 45deg
69,5.7486582448979595,0.328638,Hemp 45deg_2,Hemp 45deg
70,5.831960244897959,0.33001800000000003,Hemp 45deg_2,Hemp 45deg
71,5.9153482448979595,0.33178399999999997,Hemp 45deg_2,Hemp 45deg
72,5.9986582448979595,0.333304,Hemp 45deg_2,Hemp 45deg
73,6.0819802448979585,0.334868,Hemp 45deg_2,Hemp 45deg
74,6.165328244897959,0.336568,Hemp 45deg_2,Hemp 45deg
75,6.248654244897959,0.338222,Hemp 45deg_2,Hemp 45deg
76,6.331970244897959,0.33982599999999996,Hemp 45deg_2,Hemp 45deg
77,6.415334244897959,0.341316,Hemp 45deg_2,Hemp 45deg
