Time,Strain,Stress,File_ID,Material_ID
26,0.029413653333333335,59506997.92960663,Flax 45deg_4,Flax 45deg
27,0.0305244,61124161.490683235,Flax 45deg_4,Flax 45deg
28,0.031635093333333336,62688881.98757764,Flax 45deg_4,Flax 45deg
29,0.03274693333333333,64200766.045548655,Flax 45deg_4,Flax 45deg
30,0.03385752,65670579.71014493,Flax 45deg_4,Flax 45deg
31,0.0349688,67079544.51345756,Flax 45deg_4,Flax 45deg
32,0.03608002666666666,68420703.93374741,Flax 45deg_4,Flax 45deg
33,0.037191093333333335,69709151.13871635,Flax 45deg_4,Flax 45deg
34,0.03830192,70928695.6521739,Flax 45deg_4,Flax 45deg
35,0.03941354666666667,72096314.69979297,Flax 45deg_4,Flax 45deg
36,0.04052442666666667,73234244.30641823,Flax 45deg_4,Flax 45deg
37,0.04163554666666667,74317908.90269153,Flax 45deg_4,Flax 45deg
38,0.04274653333333333,75360952.38095239,Flax 45deg_4,Flax 45deg
39,0.043857733333333336,76391718.42650104,Flax 45deg_4,Flax 45deg
40,0.04496896,77398095.23809524,Flax 45deg_4,Flax 45deg
41,0.04608010666666667,78370103.51966874,Flax 45deg_4,Flax 45deg
42,0.04719098666666667,79337122.1532091,Flax 45deg_4,Flax 45deg
43,0.048302106666666664,80280828.1573499,Flax 45deg_4,Flax 45deg
44,0.04941317333333333,81211428.57142855,Flax 45deg_4,Flax 45deg
45,0.05052456,82141118.01242235,Flax 45deg_4,Flax 45deg
46,0.05163533333333334,83049896.48033126,Flax 45deg_4,Flax 45deg
47,0.052746640000000004,83937018.63354038,Flax 45deg_4,Flax 45deg
48,0.05385776,84825590.06211181,Flax 45deg_4,Flax 45deg
49,0.054968826666666665,85688198.75776398,Flax 45deg_4,Flax 45deg
50,0.05608029333333333,86542194.61697723,Flax 45deg_4,Flax 45deg
51,0.057191066666666665,87396252.58799171,Flax 45deg_4,Flax 45deg
52,0.05830205333333333,88220082.81573498,Flax 45deg_4,Flax 45deg
53,0.05941341333333334,88998467.90890269,Flax 45deg_4,Flax 45deg
54,0.06052439999999999,89747639.75155279,Flax 45deg_4,Flax 45deg
55,0.06163549333333333,90421159.42028986,Flax 45deg_4,Flax 45deg
56,0.06274672,90977287.78467909,Flax 45deg_4,Flax 45deg
0,0.0005300952380952374,1477793.4162170612,Hemp 0deg_1,Hemp 0deg
1,0.0016350666666666667,4503927.203065134,Hemp 0deg_1,Hemp 0deg
2,0.00274632,7814636.01532567,Hemp 0deg_1,Hemp 0deg
3,0.0038574133333333332,10965632.183908043,Hemp 0deg_1,Hemp 0deg
4,0.004968666666666666,13639291.187739464,Hemp 0deg_1,Hemp 0deg
5,0.006079839999999999,15965057.471264366,Hemp 0deg_1,Hemp 0deg
6,0.007191253333333332,17870862.068965517,Hemp 0deg_1,Hemp 0deg
7,0.008302106666666666,19563256.70498084,Hemp 0deg_1,Hemp 0deg
8,0.00941336,21249367.816091947,Hemp 0deg_1,Hemp 0deg
9,0.010524613333333334,22913735.632183906,Hemp 0deg_1,Hemp 0deg
10,0.011635066666666668,24522337.164750952,Hemp 0deg_1,Hemp 0deg
11,0.0127468,26078295.01915709,Hemp 0deg_1,Hemp 0deg
12,0.013857759999999998,27580574.712643676,Hemp 0deg_1,Hemp 0deg
13,0.014968666666666665,29025249.04214559,Hemp 0deg_1,Hemp 0deg
14,0.016079760000000002,30429367.816091955,Hemp 0deg_1,Hemp 0deg
15,0.017191226666666667,31773026.81992337,Hemp 0deg_1,Hemp 0deg
16,0.01830210666666667,33042260.536398467,Hemp 0deg_1,Hemp 0deg
17,0.01941352,34268256.70498084,Hemp 0deg_1,Hemp 0deg
18,0.020524613333333334,35496724.137931034,Hemp 0deg_1,Hemp 0deg
19,0.02163528,36629559.38697318,Hemp 0deg_1,Hemp 0deg
20,0.022746746666666665,37665881.22605364,Hemp 0deg_1,Hemp 0deg
21,0.023857866666666665,38601743.29501916,Hemp 0deg_1,Hemp 0deg
22,0.024968773333333333,39493103.448275864,Hemp 0deg_1,Hemp 0deg
23,0.02607992,40375172.41379311,Hemp 0deg_1,Hemp 0deg
24,0.027191253333333335,41213946.36015326,Hemp 0deg_1,Hemp 0deg
25,0.028302213333333336,41974674.32950191,Hemp 0deg_1,Hemp 0deg
26,0.029413493333333332,42667183.90804597,Hemp 0deg_1,Hemp 0deg
27,0.030524266666666668,43286283.524904214,Hemp 0deg_1,Hemp 0deg
28,0.031635493333333334,43718314.17624521,Hemp 0deg_1,Hemp 0deg
29,0.032746693333333333,44108371.647509575,Hemp 0deg_1,Hemp 0deg
0,0.0005300408163265293,969270.4668074119,Hemp 0deg_2,Hemp 0deg
1,0.0016351733333333333,3777701.1494252877,Hemp 0deg_2,Hemp 0deg
2,0.002746293333333333,7079252.873563219,Hemp 0deg_2,Hemp 0deg
3,0.0038572266666666664,10312260.536398467,Hemp 0deg_2,Hemp 0deg
4,0.004968479999999999,13116781.6091954,Hemp 0deg_2,Hemp 0deg
5,0.006080026666666667,15479597.701149423,Hemp 0deg_2,Hemp 0deg
6,0.0071911733333333335,17483812.2605364,Hemp 0deg_2,Hemp 0deg
7,0.008301813333333333,19314272.030651342,Hemp 0deg_2,Hemp 0deg
8,0.009413333333333333,20867452.10727969,Hemp 0deg_2,Hemp 0deg
9,0.010524453333333334,22447835.249042146,Hemp 0deg_2,Hemp 0deg
10,0.011635146666666667,23998639.846743293,Hemp 0deg_2,Hemp 0deg
11,0.012746773333333333,25522547.892720304,Hemp 0deg_2,Hemp 0deg
12,0.013857759999999998,27103965.517241377,Hemp 0deg_2,Hemp 0deg
13,0.014968640000000002,28510996.168582372,Hemp 0deg_2,Hemp 0deg
14,0.016079866666666665,29766072.79693487,Hemp 0deg_2,Hemp 0deg
15,0.017191306666666666,31009827.586206894,Hemp 0deg_2,Hemp 0deg
16,0.018302026666666665,32213409.961685825,Hemp 0deg_2,Hemp 0deg
17,0.01941344,33376436.7816092,Hemp 0deg_2,Hemp 0deg
18,0.02052453333333333,34521436.78160919,Hemp 0deg_2,Hemp 0deg
19,0.021635039999999998,35625498.08429118,Hemp 0deg_2,Hemp 0deg
20,0.02274685333333333,36708620.68965517,Hemp 0deg_2,Hemp 0deg
21,0.023857813333333335,37764329.5019157,Hemp 0deg_2,Hemp 0deg
22,0.024968586666666667,38761954.022988506,Hemp 0deg_2,Hemp 0deg
23,0.026079813333333333,39738371.64750958,Hemp 0deg_2,Hemp 0deg
24,0.027191226666666665,40636417.62452106,Hemp 0deg_2,Hemp 0deg
25,0.028302186666666666,41465229.88505747,Hemp 0deg_2,Hemp 0deg
26,0.029413493333333332,42224540.229885064,Hemp 0deg_2,Hemp 0deg
0,0.0005301224489795907,1053835.3272343418,Hemp 0deg_4,Hemp 0deg
1,0.0016352533333333333,3740038.314176245,Hemp 0deg_4,Hemp 0deg
2,0.0027461866666666653,7110440.61302682,Hemp 0deg_4,Hemp 0deg
3,0.0038574133333333332,10295287.356321838,Hemp 0deg_4,Hemp 0deg
4,0.00496832,13225957.854406131,Hemp 0deg_4,Hemp 0deg
5,0.006080186666666667,15846877.394636014,Hemp 0deg_4,Hemp 0deg
6,0.007191146666666667,18130459.770114943,Hemp 0deg_4,Hemp 0deg
7,0.008301893333333334,20158620.689655177,Hemp 0deg_4,Hemp 0deg
8,0.009413466666666667,21958199.233716477,Hemp 0deg_4,Hemp 0deg
9,0.010524426666666668,23671647.50957854,Hemp 0deg_4,Hemp 0deg
10,0.011635226666666667,25407183.908045977,Hemp 0deg_4,Hemp 0deg
11,0.01274688,27089655.172413792,Hemp 0deg_4,Hemp 0deg
12,0.013857866666666666,28628199.233716473,Hemp 0deg_4,Hemp 0deg
13,0.014968720000000001,30067394.636015326,Hemp 0deg_4,Hemp 0deg
14,0.016079866666666665,31451954.022988506,Hemp 0deg_4,Hemp 0deg
15,0.0171912,32795517.241379313,Hemp 0deg_4,Hemp 0deg
16,0.018302053333333335,34063812.260536395,Hemp 0deg_4,Hemp 0deg
17,0.01941341333333333,35270613.02681992,Hemp 0deg_4,Hemp 0deg
18,0.020524586666666667,36408831.41762452,Hemp 0deg_4,Hemp 0deg
19,0.021635306666666666,37432088.12260536,Hemp 0deg_4,Hemp 0deg
20,0.022746239999999997,38398256.70498084,Hemp 0deg_4,Hemp 0deg
21,0.023858213333333333,39328716.475095786,Hemp 0deg_4,Hemp 0deg
22,0.024968693333333333,40187509.578544065,Hemp 0deg_4,Hemp 0deg
23,0.026079813333333333,41019214.559386976,Hemp 0deg_4,Hemp 0deg
24,0.027191120000000003,41806896.55172413,Hemp 0deg_4,Hemp 0deg
25,0.028302106666666667,42434980.842911884,Hemp 0deg_4,Hemp 0deg
0,0.0005301224489795907,1035516.5321942724,Hemp 45deg_1,Hemp 45deg
1,0.0016351733333333333,4801550.387596899,Hemp 45deg_1,Hemp 45deg
2,0.00274632,8455174.418604651,Hemp 45deg_1,Hemp 45deg
3,0.0038573066666666668,11762616.279069766,Hemp 45deg_1,Hemp 45deg
4,0.004968586666666666,14693817.829457363,Hemp 45deg_1,Hemp 45deg
5,0.006079866666666667,17338120.15503876,Hemp 45deg_1,Hemp 45deg
6,0.007191146666666667,19748023.255813953,Hemp 45deg_1,Hemp 45deg
7,0.008302186666666666,21833178.294573646,Hemp 45deg_1,Hemp 45deg
8,0.009413253333333333,23492461.24031008,Hemp 45deg_1,Hemp 45deg
9,0.010524533333333332,25090968.992248062,Hemp 45deg_1,Hemp 45deg
10,0.011635146666666667,26652054.263565887,Hemp 45deg_1,Hemp 45deg
11,0.012746666666666667,28185717.054263566,Hemp 45deg_1,Hemp 45deg
12,0.013857786666666667,29681666.666666664,Hemp 45deg_1,Hemp 45deg
13,0.014968586666666667,31108856.58914728,Hemp 45deg_1,Hemp 45deg
14,0.01607989333333333,32451744.186046507,Hemp 45deg_1,Hemp 45deg
15,0.01719128,33743023.255813956,Hemp 45deg_1,Hemp 45deg
16,0.01830210666666667,34989127.906976745,Hemp 45deg_1,Hemp 45deg
17,0.019413466666666667,36185581.39534884,Hemp 45deg_1,Hemp 45deg
18,0.020524613333333334,37323624.03100775,Hemp 45deg_1,Hemp 45deg
19,0.02163528,38372093.02325581,Hemp 45deg_1,Hemp 45deg
20,0.022746666666666665,39364089.147286825,Hemp 45deg_1,Hemp 45deg
21,0.023857786666666665,40311143.410852715,Hemp 45deg_1,Hemp 45deg
22,0.024968773333333333,41188042.63565891,Hemp 45deg_1,Hemp 45deg
23,0.026079893333333333,42005736.43410852,Hemp 45deg_1,Hemp 45deg
24,0.027191200000000002,42775813.953488365,Hemp 45deg_1,Hemp 45deg
25,0.028302213333333336,43484166.66666667,Hemp 45deg_1,Hemp 45deg
26,0.029413520000000002,44143023.25581395,Hemp 45deg_1,Hemp 45deg
27,0.03052456,44735813.95348838,Hemp 45deg_1,Hemp 45deg
28,0.03163557333333333,45241802.325581394,Hemp 45deg_1,Hemp 45deg
29,0.032746533333333334,45644593.02325582,Hemp 45deg_1,Hemp 45deg
30,0.03385792000000001,45957364.34108527,Hemp 45deg_1,Hemp 45deg
31,0.0349688,46174127.906976745,Hemp 45deg_1,Hemp 45deg
0,0.0005301224489795907,890800.5062490107,Hemp 45deg_2,Hemp 45deg
1,0.0016351466666666666,4784108.527131783,Hemp 45deg_2,Hemp 45deg
2,0.0027464,8537228.682170544,Hemp 45deg_2,Hemp 45deg
3,0.0038572,12100251.937984494,Hemp 45deg_2,Hemp 45deg
4,0.004968773333333333,15344554.263565887,Hemp 45deg_2,Hemp 45deg
5,0.0060798933333333334,18283779.06976744,Hemp 45deg_2,Hemp 45deg
6,0.007190826666666667,20972151.162790697,Hemp 45deg_2,Hemp 45deg
7,0.008302266666666667,23376821.705426354,Hemp 45deg_2,Hemp 45deg
8,0.009413119999999999,25511550.387596898,Hemp 45deg_2,Hemp 45deg
9,0.01052432,27414961.240310077,Hemp 45deg_2,Hemp 45deg
10,0.01163528,29056182.170542635,Hemp 45deg_2,Hemp 45deg
11,0.012746773333333333,30501937.984496124,Hemp 45deg_2,Hemp 45deg
12,0.013857840000000001,31885755.81395349,Hemp 45deg_2,Hemp 45deg
13,0.014968666666666665,33166627.906976745,Hemp 45deg_2,Hemp 45deg
14,0.01607992,34375135.65891473,Hemp 45deg_2,Hemp 45deg
15,0.01719128,35547965.11627907,Hemp 45deg_2,Hemp 45deg
16,0.018302133333333335,36683197.674418606,Hemp 45deg_2,Hemp 45deg
17,0.019413466666666667,37798720.930232555,Hemp 45deg_2,Hemp 45deg
18,0.02052448,38908391.47286822,Hemp 45deg_2,Hemp 45deg
19,0.02163536,39937906.97674418,Hemp 45deg_2,Hemp 45deg
20,0.022746693333333335,40891337.209302336,Hemp 45deg_2,Hemp 45deg
21,0.023857813333333335,41785736.43410853,Hemp 45deg_2,Hemp 45deg
22,0.024968586666666667,42607500.0,Hemp 45deg_2,Hemp 45deg
23,0.026080106666666665,43354321.705426365,Hemp 45deg_2,Hemp 45deg
24,0.027191173333333332,44025465.11627907,Hemp 45deg_2,Hemp 45deg
25,0.028302026666666667,44633740.31007752,Hemp 45deg_2,Hemp 45deg
26,0.029413626666666665,45158488.372093014,Hemp 45deg_2,Hemp 45deg
27,0.030524533333333336,45620581.39534884,Hemp 45deg_2,Hemp 45deg
28,0.031635413333333334,46011666.666666664,Hemp 45deg_2,Hemp 45deg
0,0.0005301496598639453,1182902.2306597054,Hemp 45deg_4,Hemp 45deg
1,0.0016350933333333319,4331996.124031008,Hemp 45deg_4,Hemp 45deg
2,0.00274632,7469147.286821704,Hemp 45deg_4,Hemp 45deg
3,0.0038573066666666668,10046724.806201551,Hemp 45deg_4,Hemp 45deg
4,0.004968586666666666,12050523.255813954,Hemp 45deg_4,Hemp 45deg
5,0.0060799466666666665,13671976.744186047,Hemp 45deg_4,Hemp 45deg
6,0.007191093333333334,15006104.65116279,Hemp 45deg_4,Hemp 45deg
7,0.008302186666666666,16290833.333333332,Hemp 45deg_4,Hemp 45deg
8,0.009413226666666667,17753023.255813953,Hemp 45deg_4,Hemp 45deg
9,0.0105244,18929786.821705423,Hemp 45deg_4,Hemp 45deg
10,0.011635253333333333,20006472.868217055,Hemp 45deg_4,Hemp 45deg
11,0.012746666666666667,21081434.10852713,Hemp 45deg_4,Hemp 45deg
12,0.013857893333333333,22195755.81395349,Hemp 45deg_4,Hemp 45deg
13,0.014968586666666667,23333720.930232562,Hemp 45deg_4,Hemp 45deg
14,0.016079946666666664,24474418.60465116,Hemp 45deg_4,Hemp 45deg
15,0.01719112,25638779.06976744,Hemp 45deg_4,Hemp 45deg
16,0.01830216,26808953.488372095,Hemp 45deg_4,Hemp 45deg
17,0.019413466666666667,27991434.10852713,Hemp 45deg_4,Hemp 45deg
18,0.020524453333333335,29156976.744186044,Hemp 45deg_4,Hemp 45deg
19,0.021635253333333333,30281647.286821704,Hemp 45deg_4,Hemp 45deg
20,0.022746693333333335,31379476.74418605,Hemp 45deg_4,Hemp 45deg
21,0.02385776,32430503.875968993,Hemp 45deg_4,Hemp 45deg
22,0.02496872,33433507.75193798,Hemp 45deg_4,Hemp 45deg
23,0.026080053333333336,34408992.248062015,Hemp 45deg_4,Hemp 45deg
24,0.027191173333333332,35352810.07751938,Hemp 45deg_4,Hemp 45deg
25,0.028302,36245542.63565892,Hemp 45deg_4,Hemp 45deg
26,0.029413546666666665,37084825.58139535,Hemp 45deg_4,Hemp 45deg
27,0.030524426666666667,37883100.775193796,Hemp 45deg_4,Hemp 45deg
28,0.03163538666666666,38631317.829457365,Hemp 45deg_4,Hemp 45deg
29,0.032746693333333333,39313023.25581395,Hemp 45deg_4,Hemp 45deg
30,0.03385784,39974089.147286825,Hemp 45deg_4,Hemp 45deg
31,0.034968719999999995,40623507.751937985,Hemp 45deg_4,Hemp 45deg
32,0.03608008,41244321.70542636,Hemp 45deg_4,Hemp 45deg
33,0.03719106666666667,41846356.58914729,Hemp 45deg_4,Hemp 45deg
34,0.03830192,42401686.04651162,Hemp 45deg_4,Hemp 45deg
35,0.039413253333333335,42896511.62790698,Hemp 45deg_4,Hemp 45deg
36,0.0405248,43294844.961240314,Hemp 45deg_4,Hemp 45deg
