Results Table 1


Results Table 2


Time,Displacement,Force
(s),(mm),(kN)
"16.4200","2.8728","0.0639"
"16.4400","2.8731","0.0640"
"16.4600","2.8733","0.0640"
"16.4800","2.8736","0.0637"
"16.5000","2.8740","0.0636"
"16.5200","2.8744","0.0635"
"16.5400","2.8748","0.0636"
"16.5600","2.8752","0.0638"
"16.5800","2.8755","0.0641"
"16.6000","2.8758","0.0642"
"16.6200","2.8760","0.0641"
"16.6400","2.8763","0.0637"
"16.6600","2.8766","0.0635"
"16.6800","2.8769","0.0640"
"16.7000","2.8774","0.0643"
"16.7200","2.8778","0.0645"
"16.7400","2.8783","0.0645"
"16.7600","2.8786","0.0646"
"16.7800","2.8788","0.0645"
"16.8000","2.8791","0.0644"
"16.8200","2.8793","0.0641"
"16.8400","2.8795","0.0641"
"16.8600","2.8799","0.0642"
"16.8800","2.8802","0.0642"
"16.9000","2.8806","0.0643"
"16.9200","2.8810","0.0644"
"16.9400","2.8814","0.0639"
"16.9600","2.8817","0.0638"
"16.9800","2.8820","0.0641"
"17.0000","2.8823","0.0646"
"17.0200","2.8826","0.0643"
"17.0400","2.8831","0.0643"
"17.0600","2.8835","0.0645"
"17.0800","2.8839","0.0646"
"17.1000","2.8843","0.0647"
"17.1200","2.8846","0.0646"
"17.1400","2.8848","0.0646"
"17.1600","2.8850","0.0645"
"17.1800","2.8853","0.0644"
"17.2000","2.8856","0.0645"
"17.2200","2.8859","0.0648"
"17.2400","2.8863","0.0648"
"17.2600","2.8867","0.0648"
"17.2800","2.8871","0.0649"
"17.3000","2.8874","0.0649"
"17.3200","2.8876","0.0645"
"17.3400","2.8879","0.0646"
"17.3600","2.8883","0.0649"
"17.3800","2.8886","0.0650"
"17.4000","2.8889","0.0650"
"17.4200","2.8894","0.0650"
"17.4400","2.8899","0.0645"
"17.4600","2.8903","0.0645"
"17.4800","2.8906","0.0648"
"17.5000","2.8908","0.0650"
"17.5200","2.8911","0.0652"
"17.5400","2.8913","0.0649"
"17.5600","2.8916","0.0648"
"17.5800","2.8919","0.0652"
"17.6000","2.8923","0.0652"
"17.6200","2.8927","0.0649"
"17.6400","2.8931","0.0645"
"17.6600","2.8934","0.0652"
"17.6800","2.8936","0.0652"
"17.7000","2.8939","0.0650"
"17.7200","2.8943","0.0651"
"17.7400","2.8946","0.0652"
"17.7600","2.8950","0.0653"
"17.7800","2.8954","0.0651"
"17.8000","2.8959","0.0650"
"17.8200","2.8962","0.0652"
"17.8400","2.8964","0.0652"
"17.8600","2.8967","0.0653"
"17.8800","2.8969","0.0652"
"17.9000","2.8972","0.0650"
"17.9200","2.8976","0.0651"
"17.9400","2.8979","0.0652"
"17.9600","2.8983","0.0653"
"17.9800","2.8988","0.0648"
"18.0000","2.8991","0.0647"
"18.0200","2.8994","0.0649"
"18.0400","2.8997","0.0651"
"18.0600","2.8999","0.0649"
"18.0800","2.9003","0.0651"
"18.1000","2.9006","0.0656"
"18.1200","2.9011","0.0656"
"18.1400","2.9016","0.0653"
"18.1600","2.9020","0.0654"
"18.1800","2.9023","0.0655"
"18.2000","2.9026","0.0655"
"18.2200","2.9028","0.0657"
"18.2400","2.9029","0.0657"
"18.2600","2.9032","0.0658"
"18.2800","2.9035","0.0659"
"18.3000","2.9039","0.0659"
"18.3200","2.9043","0.0659"
"18.3400","2.9046","0.0658"
"18.3600","2.9050","0.0656"
"18.3800","2.9053","0.0655"
"18.4000","2.9056","0.0656"
"18.4200","2.9059","0.0659"
"18.4400","2.9062","0.0658"
"18.4600","2.9066","0.0657"
"18.4800","2.9071","0.0658"
"18.5000","2.9075","0.0658"
"18.5200","2.9079","0.0657"
"18.5400","2.9083","0.0657"
"18.5600","2.9085","0.0661"
"18.5800","2.9087","0.0659"
"18.6000","2.9090","0.0657"
"18.6200","2.9093","0.0659"
"18.6400","2.9096","0.0660"
"18.6600","2.9100","0.0661"
"18.6800","2.9104","0.0660"
"18.7000","2.9108","0.0659"
"18.7200","2.9111","0.0661"
"18.7400","2.9114","0.0658"
"18.7600","2.9116","0.0657"
"18.7800","2.9119","0.0659"
"18.8000","2.9123","0.0660"
"18.8200","2.9126","0.0662"
"18.8400","2.9130","0.0661"
"18.8600","2.9134","0.0659"
"18.8800","2.9139","0.0661"
"18.9000","2.9142","0.0665"
"18.9200","2.9144","0.0666"
"18.9400","2.9147","0.0664"
"18.9600","2.9149","0.0661"
"18.9800","2.9152","0.0661"
"19.0000","2.9156","0.0662"
"19.0200","2.9159","0.0664"
"19.0400","2.9163","0.0662"
"19.0600","2.9167","0.0663"
"19.0800","2.9170","0.0662"
"19.1000","2.9173","0.0661"
"19.1200","2.9176","0.0661"
"19.1400","2.9179","0.0663"
"19.1600","2.9183","0.0662"
"19.1800","2.9188","0.0664"
"19.2000","2.9192","0.0665"
"19.2200","2.9196","0.0666"
"19.2400","2.9200","0.0667"
"19.2600","2.9203","0.0665"
"19.2800","2.9204","0.0665"
"19.3000","2.9206","0.0665"
"19.3200","2.9209","0.0666"
"19.3400","2.9213","0.0667"
"19.3600","2.9216","0.0668"
"19.3800","2.9220","0.0666"
"19.4000","2.9224","0.0666"
"19.4200","2.9227","0.0666"
"19.4400","2.9231","0.0665"
"19.4600","2.9233","0.0665"
"19.4800","2.9236","0.0665"
"19.5000","2.9239","0.0668"
"19.5200","2.9243","0.0670"
"19.5400","2.9246","0.0669"
"19.5600","2.9251","0.0666"
"19.5800","2.9256","0.0666"
"19.6000","2.9259","0.0669"
"19.6200","2.9263","0.0669"
"19.6400","2.9265","0.0668"
"19.6600","2.9267","0.0669"
"19.6800","2.9269","0.0664"
"19.7000","2.9272","0.0668"
"19.7200","2.9276","0.0672"
"19.7400","2.9280","0.0674"
"19.7600","2.9284","0.0673"
"19.7800","2.9288","0.0672"
"19.8000","2.9290","0.0668"
"19.8200","2.9293","0.0667"
"19.8400","2.9296","0.0666"
"19.8600","2.9299","0.0668"
"19.8800","2.9303","0.0671"
"19.9000","2.9307","0.0670"
"19.9200","2.9312","0.0670"
"19.9400","2.9316","0.0671"
"19.9600","2.9319","0.0672"
"19.9800","2.9321","0.0673"
"20.0000","2.9324","0.0673"
"20.0200","2.9326","0.0673"
"20.0400","2.9329","0.0670"
"20.0600","2.9332","0.0671"
"20.0800","2.9336","0.0674"
"20.1000","2.9341","0.0674"
"20.1200","2.9344","0.0675"
"20.1400","2.9348","0.0678"
"20.1600","2.9351","0.0677"
"20.1800","2.9353","0.0676"
"20.2000","2.9356","0.0673"
"20.2200","2.9360","0.0674"
"20.2400","2.9363","0.0672"
"20.2600","2.9368","0.0672"
"20.2800","2.9372","0.0677"
"20.3000","2.9377","0.0676"
"20.3200","2.9379","0.0677"
"20.3400","2.9382","0.0677"
"20.3600","2.9384","0.0676"
"20.3800","2.9386","0.0674"
"20.4000","2.9389","0.0676"
"20.4200","2.9392","0.0678"
"20.4400","2.9395","0.0678"
"20.4600","2.9399","0.0676"
"20.4800","2.9403","0.0677"
"20.5000","2.9406","0.0677"
"20.5200","2.9409","0.0676"
"20.5400","2.9412","0.0673"
"20.5600","2.9415","0.0674"
"20.5800","2.9419","0.0679"
"20.6000","2.9423","0.0679"
"20.6200","2.9427","0.0676"
"20.6400","2.9432","0.0678"
"20.6600","2.9436","0.0679"
"20.6800","2.9439","0.0679"
"20.7000","2.9441","0.0682"
"20.7200","2.9444","0.0680"
"20.7400","2.9446","0.0677"
"20.7600","2.9449","0.0679"
"20.7800","2.9453","0.0679"
"20.8000","2.9457","0.0680"
"20.8200","2.9461","0.0681"
"20.8400","2.9465","0.0678"
"20.8600","2.9468","0.0677"
"20.8800","2.9470","0.0679"
"20.9000","2.9472","0.0678"
"20.9200","2.9476","0.0680"
"20.9400","2.9479","0.0679"
"20.9600","2.9483","0.0679"
"20.9800","2.9487","0.0680"
"21.0000","2.9492","0.0679"
"21.0200","2.9496","0.0684"
"21.0400","2.9499","0.0684"
"21.0600","2.9501","0.0683"
"21.0800","2.9503","0.0684"
"21.1000","2.9506","0.0680"
"21.1200","2.9509","0.0681"
"21.1400","2.9512","0.0681"
"21.1600","2.9516","0.0682"
"21.1800","2.9519","0.0685"
"21.2000","2.9523","0.0685"
"21.2200","2.9526","0.0683"
"21.2400","2.9529","0.0684"
"21.2600","2.9532","0.0684"
"21.2800","2.9536","0.0684"
"21.3000","2.9540","0.0685"
"21.3200","2.9544","0.0682"
"21.3400","2.9549","0.0682"
"21.3600","2.9553","0.0685"
"21.3800","2.9556","0.0685"
"21.4000","2.9559","0.0684"
"21.4200","2.9561","0.0685"
"21.4400","2.9563","0.0685"
"21.4600","2.9566","0.0682"
"21.4800","2.9569","0.0684"
"21.5000","2.9572","0.0686"
"21.5200","2.9577","0.0687"
"21.5400","2.9581","0.0686"
"21.5600","2.9584","0.0688"
"21.5800","2.9588","0.0687"
"21.6000","2.9590","0.0684"
"21.6200","2.9592","0.0686"
"21.6400","2.9596","0.0685"
"21.6600","2.9599","0.0686"
"21.6800","2.9603","0.0685"
"21.7000","2.9608","0.0685"
"21.7200","2.9612","0.0687"
"21.7400","2.9616","0.0689"
"21.7600","2.9619","0.0689"
"21.7800","2.9621","0.0690"
"21.8000","2.9624","0.0686"
"21.8200","2.9626","0.0683"
"21.8400","2.9629","0.0688"
"21.8600","2.9632","0.0690"
"21.8800","2.9636","0.0690"
"21.9000","2.9640","0.0689"
"21.9200","2.9644","0.0689"
"21.9400","2.9646","0.0685"
"21.9600","2.9649","0.0685"
"21.9800","2.9652","0.0688"
"22.0000","2.9656","0.0690"
"22.0200","2.9659","0.0692"
"22.0400","2.9664","0.0691"
"22.0600","2.9668","0.0690"
"22.0800","2.9672","0.0693"
"22.1000","2.9676","0.0693"
"22.1200","2.9678","0.0694"
"22.1400","2.9681","0.0694"
"22.1600","2.9683","0.0693"
"22.1800","2.9686","0.0693"
"22.2000","2.9689","0.0693"
"22.2200","2.9693","0.0691"
"22.2400","2.9698","0.0691"
"22.2600","2.9701","0.0692"
"22.2800","2.9705","0.0693"
"22.3000","2.9708","0.0695"
"22.3200","2.9710","0.0693"
"22.3400","2.9712","0.0692"
"22.3600","2.9716","0.0696"
"22.3800","2.9720","0.0695"
"22.4000","2.9724","0.0696"
"22.4200","2.9729","0.0692"
"22.4400","2.9733","0.0693"
"22.4600","2.9736","0.0697"
"22.4800","2.9739","0.0699"
"22.5000","2.9741","0.0700"
"22.5200","2.9743","0.0698"
"22.5400","2.9746","0.0693"
"22.5600","2.9749","0.0693"
"22.5800","2.9752","0.0694"
"22.6000","2.9756","0.0695"
"22.6200","2.9759","0.0698"
"22.6400","2.9762","0.0696"
"22.6600","2.9766","0.0694"
"22.6800","2.9769","0.0697"
"22.7000","2.9772","0.0698"
"22.7200","2.9776","0.0698"
"22.7400","2.9780","0.0697"
"22.7600","2.9784","0.0696"
"22.7800","2.9789","0.0694"
"22.8000","2.9793","0.0696"
"22.8200","2.9796","0.0695"
"22.8400","2.9798","0.0695"
"22.8600","2.9801","0.0696"
"22.8800","2.9803","0.0696"
"22.9000","2.9806","0.0694"
"22.9200","2.9810","0.0696"
"22.9400","2.9814","0.0695"
"22.9600","2.9818","0.0697"
"22.9800","2.9822","0.0699"
"23.0000","2.9825","0.0701"
"23.0200","2.9828","0.0704"
"23.0400","2.9829","0.0702"
"23.0600","2.9832","0.0701"
"23.0800","2.9836","0.0702"
"23.1000","2.9839","0.0703"
"23.1200","2.9844","0.0702"
"23.1400","2.9848","0.0702"
"23.1600","2.9852","0.0702"
"23.1800","2.9856","0.0702"
"23.2000","2.9858","0.0703"
"23.2200","2.9860","0.0702"
"23.2400","2.9862","0.0700"
"23.2600","2.9866","0.0698"
"23.2800","2.9869","0.0701"
"23.3000","2.9872","0.0703"
"23.3200","2.9876","0.0704"
"23.3400","2.9880","0.0704"
"23.3600","2.9883","0.0702"
"23.3800","2.9886","0.0703"
"23.4000","2.9889","0.0705"
"23.4200","2.9892","0.0706"
"23.4400","2.9896","0.0703"
"23.4600","2.9901","0.0701"
"23.4800","2.9906","0.0702"
"23.5000","2.9910","0.0705"
"23.5200","2.9913","0.0708"
"23.5400","2.9916","0.0706"
"23.5600","2.9918","0.0703"
"23.5800","2.9920","0.0703"
"23.6000","2.9922","0.0707"
"23.6200","2.9926","0.0706"
"23.6400","2.9929","0.0704"
"23.6600","2.9933","0.0702"
"23.6800","2.9938","0.0705"
"23.7000","2.9941","0.0705"
"23.7200","2.9944","0.0706"
"23.7400","2.9947","0.0703"
"23.7600","2.9949","0.0703"
"23.7800","2.9952","0.0706"
"23.8000","2.9956","0.0709"
"23.8200","2.9959","0.0707"
"23.8400","2.9964","0.0706"
"23.8600","2.9969","0.0703"
"23.8800","2.9973","0.0710"
"23.9000","2.9976","0.0716"
"23.9200","2.9978","0.0714"
"23.9400","2.9981","0.0711"
"23.9600","2.9983","0.0708"
"23.9800","2.9986","0.0705"
"24.0000","2.9989","0.0709"
"24.0200","2.9993","0.0710"
"24.0400","2.9997","0.0710"
"24.0600","3.0001","0.0708"
"24.0800","3.0003","0.0709"
"24.1000","3.0006","0.0711"
"24.1200","3.0009","0.0712"
"24.1400","3.0013","0.0709"
"24.1600","3.0016","0.0710"
"24.1800","3.0020","0.0711"
"24.2000","3.0024","0.0711"
"24.2200","3.0029","0.0712"
"24.2400","3.0033","0.0712"
"24.2600","3.0036","0.0713"
"24.2800","3.0038","0.0714"
"24.3000","3.0040","0.0711"
"24.3200","3.0043","0.0710"
"24.3400","3.0046","0.0709"
"24.3600","3.0049","0.0712"
"24.3800","3.0054","0.0713"
"24.4000","3.0058","0.0711"
"24.4200","3.0062","0.0711"
"24.4400","3.0064","0.0711"
"24.4600","3.0067","0.0710"
"24.4800","3.0070","0.0711"
"24.5000","3.0073","0.0715"
"24.5200","3.0076","0.0716"
"24.5400","3.0081","0.0712"
"24.5600","3.0086","0.0713"
"24.5800","3.0090","0.0715"
"24.6000","3.0093","0.0720"
"24.6200","3.0096","0.0718"
"24.6400","3.0098","0.0714"
"24.6600","3.0100","0.0713"
"24.6800","3.0103","0.0713"
"24.7000","3.0105","0.0714"
"24.7200","3.0108","0.0717"
"24.7400","3.0112","0.0717"
"24.7600","3.0116","0.0717"
"24.7800","3.0119","0.0716"
"24.8000","3.0123","0.0716"
"24.8200","3.0126","0.0714"
"24.8400","3.0129","0.0715"
"24.8600","3.0132","0.0715"
"24.8800","3.0136","0.0715"
"24.9000","3.0141","0.0718"
"24.9200","3.0145","0.0717"
"24.9400","3.0149","0.0719"
"24.9600","3.0153","0.0718"
"24.9800","3.0155","0.0719"
"25.0000","3.0158","0.0719"
"25.0200","3.0160","0.0718"
"25.0400","3.0163","0.0717"
"25.0600","3.0166","0.0718"
"25.0800","3.0170","0.0718"
"25.1000","3.0174","0.0718"
"25.1200","3.0179","0.0717"
"25.1400","3.0182","0.0718"
"25.1600","3.0184","0.0718"
"25.1800","3.0187","0.0718"
"25.2000","3.0189","0.0717"
"25.2200","3.0192","0.0718"
"25.2400","3.0196","0.0721"
"25.2600","3.0200","0.0721"
"25.2800","3.0204","0.0723"
"25.3000","3.0209","0.0722"
"25.3200","3.0213","0.0722"
"25.3400","3.0216","0.0721"
"25.3600","3.0218","0.0722"
"25.3800","3.0220","0.0723"
"25.4000","3.0222","0.0722"
"25.4200","3.0225","0.0722"
"25.4400","3.0229","0.0721"
"25.4600","3.0233","0.0723"
"25.4800","3.0236","0.0723"
"25.5000","3.0240","0.0725"
"25.5200","3.0243","0.0726"
"25.5400","3.0246","0.0722"
"25.5600","3.0249","0.0722"
"25.5800","3.0252","0.0725"
"25.6000","3.0257","0.0724"
"25.6200","3.0261","0.0723"
"25.6400","3.0266","0.0725"
"25.6600","3.0270","0.0723"
"25.6800","3.0273","0.0723"
"25.7000","3.0275","0.0724"
"25.7200","3.0277","0.0722"
"25.7400","3.0279","0.0724"
"25.7600","3.0282","0.0728"
"25.7800","3.0286","0.0729"
"25.8000","3.0289","0.0727"
"25.8200","3.0294","0.0726"
"25.8400","3.0298","0.0725"
"25.8600","3.0301","0.0728"
"25.8800","3.0304","0.0727"
"25.9000","3.0306","0.0724"
"25.9200","3.0309","0.0726"
"25.9400","3.0312","0.0731"
"25.9600","3.0316","0.0728"
"25.9800","3.0320","0.0727"
"26.0000","3.0325","0.0727"
"26.0200","3.0329","0.0726"
"26.0400","3.0333","0.0726"
"26.0600","3.0336","0.0725"
"26.0800","3.0338","0.0729"
"26.1000","3.0340","0.0729"
"26.1200","3.0343","0.0728"
"26.1400","3.0346","0.0729"
"26.1600","3.0349","0.0729"
"26.1800","3.0353","0.0728"
"26.2000","3.0357","0.0729"
"26.2200","3.0360","0.0725"
"26.2400","3.0363","0.0725"
"26.2600","3.0366","0.0726"
"26.2800","3.0369","0.0731"
"26.3000","3.0373","0.0731"
"26.3200","3.0376","0.0732"
"26.3400","3.0381","0.0731"
"26.3600","3.0385","0.0728"
"26.3800","3.0389","0.0727"
"26.4000","3.0392","0.0729"
"26.4200","3.0394","0.0733"
"26.4400","3.0397","0.0733"
"26.4600","3.0399","0.0731"
"26.4800","3.0403","0.0730"
"26.5000","3.0406","0.0730"
"26.5200","3.0410","0.0731"
"26.5400","3.0414","0.0732"
"26.5600","3.0418","0.0731"
"26.5800","3.0421","0.0734"
"26.6000","3.0424","0.0736"
"26.6200","3.0426","0.0734"
"26.6400","3.0429","0.0730"
"26.6600","3.0433","0.0729"
"26.6800","3.0436","0.0729"
"26.7000","3.0441","0.0731"
"26.7200","3.0446","0.0732"
"26.7400","3.0450","0.0734"
"26.7600","3.0453","0.0736"
"26.7800","3.0455","0.0737"
"26.8000","3.0457","0.0736"
"26.8200","3.0459","0.0732"
"26.8400","3.0462","0.0733"
"26.8600","3.0465","0.0736"
"26.8800","3.0468","0.0737"
"26.9000","3.0472","0.0736"
"26.9200","3.0476","0.0734"
"26.9400","3.0479","0.0735"
"26.9600","3.0483","0.0737"
"26.9800","3.0486","0.0738"
"27.0000","3.0489","0.0737"
"27.0200","3.0492","0.0735"
"27.0400","3.0496","0.0736"
"27.0600","3.0501","0.0734"
"27.0800","3.0505","0.0738"
"27.1000","3.0509","0.0738"
"27.1200","3.0512","0.0739"
"27.1400","3.0514","0.0738"
"27.1600","3.0517","0.0740"
"27.1800","3.0520","0.0738"
"27.2000","3.0523","0.0736"
"27.2200","3.0527","0.0737"
"27.2400","3.0531","0.0738"
"27.2600","3.0535","0.0737"
"27.2800","3.0539","0.0738"
"27.3000","3.0541","0.0740"
"27.3200","3.0544","0.0740"
"27.3400","3.0546","0.0738"
"27.3600","3.0549","0.0739"
"27.3800","3.0552","0.0741"
"27.4000","3.0556","0.0743"
"27.4200","3.0561","0.0740"
"27.4400","3.0565","0.0737"
"27.4600","3.0569","0.0739"
"27.4800","3.0573","0.0743"
"27.5000","3.0574","0.0743"
"27.5200","3.0577","0.0742"
"27.5400","3.0579","0.0740"
"27.5600","3.0582","0.0742"
"27.5800","3.0585","0.0741"
"27.6000","3.0589","0.0742"
"27.6200","3.0593","0.0745"
"27.6400","3.0596","0.0746"
"27.6600","3.0600","0.0743"
"27.6800","3.0603","0.0742"
"27.7000","3.0606","0.0740"
"27.7200","3.0609","0.0742"
"27.7400","3.0613","0.0743"
"27.7600","3.0617","0.0742"
"27.7800","3.0622","0.0741"
"27.8000","3.0626","0.0745"
"27.8200","3.0629","0.0747"
"27.8400","3.0633","0.0750"
"27.8600","3.0634","0.0747"
"27.8800","3.0637","0.0745"
"27.9000","3.0639","0.0742"
"27.9200","3.0642","0.0743"
"27.9400","3.0646","0.0743"
"27.9600","3.0650","0.0743"
"27.9800","3.0654","0.0743"
"28.0000","3.0658","0.0743"
"28.0200","3.0661","0.0745"
"28.0400","3.0663","0.0746"
"28.0600","3.0666","0.0747"
"28.0800","3.0669","0.0747"
"28.1000","3.0673","0.0748"
"28.1200","3.0676","0.0747"
"28.1400","3.0681","0.0748"
"28.1600","3.0686","0.0748"
"28.1800","3.0689","0.0749"
"28.2000","3.0693","0.0751"
"28.2200","3.0694","0.0747"
"28.2400","3.0697","0.0747"
"28.2600","3.0699","0.0745"
"28.2800","3.0703","0.0746"
"28.3000","3.0706","0.0750"
"28.3200","3.0709","0.0751"
"28.3400","3.0714","0.0750"
"28.3600","3.0718","0.0747"
"28.3800","3.0720","0.0746"
"28.4000","3.0723","0.0749"
"28.4200","3.0726","0.0750"
"28.4400","3.0729","0.0750"
"28.4600","3.0733","0.0749"
"28.4800","3.0737","0.0749"
"28.5000","3.0741","0.0750"
"28.5200","3.0745","0.0751"
"28.5400","3.0748","0.0752"
"28.5600","3.0751","0.0752"
"28.5800","3.0754","0.0750"
"28.6000","3.0756","0.0747"
"28.6200","3.0759","0.0750"
"28.6400","3.0763","0.0751"
"28.6600","3.0766","0.0751"
"28.6800","3.0770","0.0751"
"28.7000","3.0774","0.0751"
"28.7200","3.0778","0.0749"
"28.7400","3.0781","0.0750"
"28.7600","3.0784","0.0751"
"28.7800","3.0786","0.0749"
"28.8000","3.0789","0.0752"
"28.8200","3.0793","0.0755"
"28.8400","3.0798","0.0754"
"28.8600","3.0802","0.0754"
"28.8800","3.0807","0.0754"
"28.9000","3.0810","0.0754"
"28.9200","3.0812","0.0756"
"28.9400","3.0814","0.0757"
"28.9600","3.0816","0.0755"
"28.9800","3.0819","0.0753"
"29.0000","3.0822","0.0754"
"29.0200","3.0825","0.0755"
"29.0400","3.0829","0.0757"
"29.0600","3.0833","0.0757"
"29.0800","3.0836","0.0756"
"29.1000","3.0839","0.0755"
"29.1200","3.0842","0.0756"
"29.1400","3.0846","0.0758"
"29.1600","3.0849","0.0759"
"29.1800","3.0853","0.0757"
"29.2000","3.0857","0.0757"
"29.2200","3.0861","0.0757"
"29.2400","3.0866","0.0756"
"29.2600","3.0869","0.0758"
"29.2800","3.0871","0.0759"
"29.3000","3.0874","0.0757"
"29.3200","3.0876","0.0757"
"29.3400","3.0879","0.0757"
"29.3600","3.0883","0.0756"
"29.3800","3.0887","0.0756"
"29.4000","3.0891","0.0757"
"29.4200","3.0895","0.0758"
"29.4400","3.0898","0.0759"
"29.4600","3.0901","0.0761"
"29.4800","3.0903","0.0759"
"29.5000","3.0906","0.0756"
"29.5200","3.0909","0.0758"
"29.5400","3.0913","0.0759"
"29.5600","3.0917","0.0759"
"29.5800","3.0922","0.0758"
"29.6000","3.0926","0.0761"
"29.6200","3.0929","0.0764"
"29.6400","3.0931","0.0763"
"29.6600","3.0934","0.0762"
"29.6800","3.0936","0.0760"
"29.7000","3.0939","0.0760"
"29.7200","3.0942","0.0759"
"29.7400","3.0946","0.0762"
"29.7600","3.0949","0.0765"
"29.7800","3.0953","0.0765"
"29.8000","3.0957","0.0763"
"29.8200","3.0960","0.0760"
"29.8400","3.0963","0.0758"
"29.8600","3.0966","0.0759"
"29.8800","3.0969","0.0763"
"29.9000","3.0974","0.0761"
"29.9200","3.0978","0.0759"
"29.9400","3.0982","0.0763"
"29.9600","3.0986","0.0764"
"29.9800","3.0989","0.0764"
"30.0000","3.0991","0.0763"
"30.0200","3.0993","0.0762"
"30.0400","3.0996","0.0761"
"30.0600","3.0999","0.0765"
"30.0800","3.1003","0.0765"
"30.1000","3.1006","0.0764"
"30.1200","3.1011","0.0764"
"30.1400","3.1014","0.0765"
"30.1600","3.1018","0.0763"
"30.1800","3.1020","0.0764"
"30.2000","3.1023","0.0765"
"30.2200","3.1026","0.0767"
"30.2400","3.1029","0.0768"
"30.2600","3.1033","0.0772"
"30.2800","3.1037","0.0769"
"30.3000","3.1042","0.0764"
"30.3200","3.1046","0.0762"
"30.3400","3.1049","0.0763"
"30.3600","3.1052","0.0766"
"30.3800","3.1054","0.0767"
"30.4000","3.1056","0.0767"
"30.4200","3.1059","0.0767"
"30.4400","3.1063","0.0769"
"30.4600","3.1066","0.0768"
"30.4800","3.1071","0.0767"
"30.5000","3.1074","0.0770"
"30.5200","3.1078","0.0768"
"30.5400","3.1080","0.0767"
"30.5600","3.1083","0.0766"
"30.5800","3.1086","0.0768"
"30.6000","3.1089","0.0770"
"30.6200","3.1093","0.0768"
"30.6400","3.1098","0.0766"
"30.6600","3.1102","0.0770"
"30.6800","3.1105","0.0774"
"30.7000","3.1108","0.0772"
"30.7200","3.1110","0.0773"
"30.7400","3.1112","0.0772"
"30.7600","3.1116","0.0770"
"30.7800","3.1119","0.0772"
"30.8000","3.1122","0.0772"
"30.8200","3.1127","0.0771"
"30.8400","3.1131","0.0770"
"30.8600","3.1135","0.0771"
"30.8800","3.1138","0.0772"
"30.9000","3.1141","0.0773"
"30.9200","3.1143","0.0774"
"30.9400","3.1146","0.0770"
"30.9600","3.1150","0.0769"
"30.9800","3.1154","0.0771"
"31.0000","3.1159","0.0773"
"31.0200","3.1163","0.0777"
"31.0400","3.1167","0.0775"
"31.0600","3.1169","0.0773"
"31.0800","3.1171","0.0774"
"31.1000","3.1173","0.0775"
"31.1200","3.1176","0.0772"
"31.1400","3.1179","0.0772"
"31.1600","3.1182","0.0773"
"31.1800","3.1186","0.0773"
"31.2000","3.1189","0.0775"
"31.2200","3.1193","0.0776"
"31.2400","3.1196","0.0775"
"31.2600","3.1199","0.0776"
"31.2800","3.1202","0.0776"
"31.3000","3.1206","0.0777"
"31.3200","3.1209","0.0779"
"31.3400","3.1214","0.0778"
"31.3600","3.1218","0.0775"
"31.3800","3.1222","0.0775"
"31.4000","3.1226","0.0777"
"31.4200","3.1228","0.0779"
"31.4400","3.1231","0.0779"
"31.4600","3.1233","0.0777"
"31.4800","3.1236","0.0778"
"31.5000","3.1240","0.0779"
"31.5200","3.1244","0.0777"
"31.5400","3.1248","0.0775"
"31.5600","3.1252","0.0777"
"31.5800","3.1255","0.0783"
"31.6000","3.1258","0.0783"
"31.6200","3.1260","0.0779"
"31.6400","3.1262","0.0778"
"31.6600","3.1266","0.0780"
"31.6800","3.1269","0.0783"
"31.7000","3.1273","0.0780"
"31.7200","3.1278","0.0778"
"31.7400","3.1282","0.0777"
"31.7600","3.1286","0.0779"
"31.7800","3.1288","0.0781"
"31.8000","3.1290","0.0780"
"31.8200","3.1292","0.0777"
"31.8400","3.1295","0.0779"
"31.8600","3.1298","0.0780"
"31.8800","3.1302","0.0784"
"31.9000","3.1306","0.0786"
"31.9200","3.1310","0.0784"
"31.9400","3.1314","0.0782"
"31.9600","3.1317","0.0782"
"31.9800","3.1320","0.0780"
"32.0000","3.1323","0.0782"
"32.0200","3.1326","0.0784"
"32.0400","3.1331","0.0783"
"32.0600","3.1335","0.0780"
"32.0800","3.1339","0.0782"
"32.1000","3.1343","0.0784"
"32.1200","3.1346","0.0787"
"32.1400","3.1348","0.0786"
"32.1600","3.1350","0.0784"
"32.1800","3.1352","0.0782"
"32.2000","3.1356","0.0782"
"32.2200","3.1359","0.0784"
"32.2400","3.1363","0.0786"
"32.2600","3.1367","0.0786"
"32.2800","3.1371","0.0786"
"32.3000","3.1374","0.0784"
"32.3200","3.1376","0.0783"
"32.3400","3.1379","0.0784"
"32.3600","3.1382","0.0785"
"32.3800","3.1386","0.0785"
"32.4000","3.1389","0.0787"
"32.4200","3.1394","0.0789"
"32.4400","3.1399","0.0785"
"32.4600","3.1402","0.0788"
